Date,평균기온,최저기온,최고기온,강수계속시간,10분최다강수량,1시간최다강수량,일강수량,최대순간풍속,최대풍속,평균풍속,풍정합,평균상대습도,합계일조시간,1시간최다일사량,합계일사량,일최심신적설,일최심적설,합계3시간신적설,안개계속시간
2020.8.18,27.5,24,31.9,,,,,5.4,3.6,1.6,1375,76.3,7.9,3.21,19.81,,,,
2020.8.19,27.1,23.6,31.4,,,,,7.6,4.4,2,1727,76.8,9.4,2.76,22.54,,,,
2020.8.20,27.7,25,31.7,,,,,7.1,4.2,1.7,1457,76,3.1,3.05,15.16,,,,
2020.8.21,26.6,25.2,29.2,4.67,1.6,2.1,2.5,7.4,3.5,1.6,1344,83.1,0.8,2,8.74,,,,
2020.8.22,24.3,21.7,27.6,6.25,9.7,23,42.6,8.4,5.5,2.1,1792,87.4,0.6,1.11,7.56,,,,
2020.8.23,25.3,21.5,29.9,,,,,6.2,3.9,1.9,1604,78.4,6.8,2.53,18.72,,,,
2020.8.24,27.8,23.7,32,,,,,8.5,4.9,2.2,1866,71.6,8.8,2.65,20.25,,,,
2020.8.25,29.9,26,34.5,,,,,7.6,4.6,2.1,1822,69.5,7.6,3.16,21.21,,,,
2020.8.26,30.2,27,34.5,4.75,0.4,0.6,0.6,13.9,6.5,3.4,2931,68.3,7.5,2.96,19.68,,,,
2020.8.27,27.1,25.6,28.6,15.08,1.6,4.2,8.7,15.6,7,3.6,3101,84.6,0.5,1.14,5.5,,,,
2020.8.28,27.3,26,29.7,9.25,4.7,6.7,13.6,7.4,4.4,1.6,1411,89.1,2,1.63,10.18,,,,
2020.8.29,26.8,25.5,29,9.5,3.1,6.5,13.6,7.4,4,1.3,1122,90.1,1.7,1.38,8.7,,,,
2020.8.30,26.8,24.4,30.6,11.08,9.9,32.5,42.5,8.1,4.8,2.1,1800,88.8,2.4,1.92,12.89,,,,
2020.8.31,26.4,23.8,30,0.17,0,0,0,8.2,4.3,2.8,2410,77.9,1.9,2.09,12.25,,,,
2020.9.1,26.6,23.8,29.5,0.75,0,0,0,7.5,3.6,1.9,1627,72.4,1,2.57,11.35,,,,
2020.9.2,24.3,22.6,26.4,20.08,6,20,33.3,7.6,4,2.3,1970,91.3,0,0.49,3.34,,,,
2020.9.3,22.7,20,25.6,11,1.3,5.1,29.8,21.5,9.8,4.8,4121,82,2.8,2.31,13.51,,,,
2020.9.4,23.3,19.9,27.5,,,,,9.7,5.6,2.7,2316,63.9,10.1,3.14,21.21,,,,
2020.9.5,23.3,19.2,27.3,,,,,5.8,3.5,2,1685,66.6,3.3,2.25,14.49,,,,
2020.9.6,21.7,19.5,24.4,8.58,1.5,4.1,6.4,9.7,4.8,2.7,2301,80,0,1.17,7.13,,,,
2020.9.7,19.2,17.5,20.6,24,1.9,8.4,61,15.3,7.9,4.2,3664,93.5,0,0.9,3.37,,,,
2020.9.8,23.4,20.6,26.5,1,0,0,0,15.4,7,4.2,3616,71.5,9.5,3.21,21.87,,,,
2020.9.9,21.1,19,25.3,4.83,0.9,1.1,1.3,13.1,7.6,2.1,1803,83.4,3.1,2.34,12.29,,,,
2020.9.10,22.8,18.8,27,2.25,2.7,3.5,3.9,7.3,4.2,2,1722,75.8,9,2.86,19.17,,,,
2020.9.11,22.4,19.2,27.1,7.83,0.4,1.4,1.2,9.7,4.9,2.8,2438,72.6,4.5,2.5,12.87,,,,
2020.9.12,20.2,18.1,23.2,18.58,0.6,1.8,5.7,8,3.9,2,1743,83.8,0,1.15,7.34,,,,
2020.9.13,21.5,16.7,26.6,,,,,6.1,3.5,1.9,1663,70.4,9.8,3.02,20.53,,,,
2020.9.14,21.3,17.6,24.9,0.42,0,0,0,7.4,4.3,1.8,1581,79.3,5.7,2.64,13.86,,,,
2020.9.15,23,18.9,27.7,,,,,5.9,3.3,1.6,1414,76.4,5.1,2.67,16.56,,,,
2020.9.16,22.5,21.3,24.9,5.75,0.2,0.2,0.3,6.1,3.4,1.9,1644,79.9,0.3,1.25,6.21,,,,
2020.9.17,21.3,20.1,23.6,,,,,6.3,3.7,2.1,1854,70.3,0.7,1.4,9.35,,,,
2020.9.18,21.5,18.1,25.8,,,,,12.4,6,2.8,2453,62,9.8,3.12,21.24,,,,
2020.9.19,21.2,17.6,26.2,1,0.2,0.2,0.3,9.6,5.3,2.2,1919,59.3,9.7,3.1,21.25,,,,
2020.9.20,19.7,15.6,24.9,,,,,8.2,4.9,2,1700,57.6,11.4,3.09,22.19,,,,
2020.9.21,19.1,13.6,25.3,,,,,5.3,2.9,1.7,1433,56.1,9.6,2.97,19.54,,,,
2020.9.22,20.2,15.5,25.6,,,,,9.2,4.6,2.8,2400,55.3,10.7,3.05,21.71,,,,
2020.9.23,19.2,15.2,23.8,,,,,9.5,5.3,3.3,2879,59.9,7.2,2.67,16.99,,,,
2020.9.24,20.6,16.8,25.4,,,,,10.8,5.7,3.7,3175,59.6,8,2.88,18.54,,,,
2020.9.25,20.1,16.6,25.4,,,,,8.4,4.9,2.5,2120,64.1,3.5,2.39,13.39,,,,
2020.9.26,19.3,14.8,24.8,,,,,10.5,6.2,2.4,2114,62.5,8,2.52,15.92,,,,
2020.9.27,20.4,14.9,25.8,,,,,5.6,3.9,2,1731,63.3,9.8,2.98,18.7,,,,
2020.9.28,20.7,15.7,26.5,,,,,6.1,3.6,2,1733,66,10.5,2.79,19.29,,,,
2020.9.29,19.6,15.3,23.9,,,,,6.8,4.3,1.9,1614,67.6,6.3,2.38,14.84,,,,
2020.9.30,19.6,16.2,25.7,2.67,15.3,34,38.3,6,4.1,1.7,1509,78,4.9,2.63,14,,,,
2020.10.1,18.8,15.6,23.6,,,,,8.7,4.7,2.1,1781,74.9,2.5,1.82,10.89,,,,
2020.10.2,19.2,16.3,21.9,0.75,0,0,0,9.7,5.2,2.3,1959,79.6,1.9,1.94,6.34,,,,
2020.10.3,19.9,18.3,23.2,1.08,0,0,0,5.6,3.6,1.6,1379,72.5,1.8,2.37,9.79,,,,
2020.10.4,16.6,10.6,21.8,3.75,0,0,0,13.7,7.2,2.8,2427,65.1,4.3,2.29,12.36,,,,
2020.10.5,13.3,8.5,18.4,,,,,10,5.1,2.5,2181,57.3,10.5,2.92,19.44,,,,
2020.10.6,14.2,9.3,19.7,,,,,7.8,4.1,2,1746,55.9,10.8,2.88,19.81,,,,
2020.10.7,16,9.9,22,,,,,7.1,3.4,1.9,1673,48.9,8.9,2.64,16.99,,,,
2020.10.8,17.2,12.1,23.1,,,,,9.7,5.4,3.1,2648,53,10.8,2.82,19.27,,,,
2020.10.9,17.2,12.4,23.3,,,,,9.5,5.2,3,2561,53.4,10.6,2.78,18.55,,,,
2020.10.10,16.9,12.3,21.5,,,,,6.8,3.8,2,1749,60.1,7.6,2.52,15.28,,,,
2020.10.11,16.9,12.7,20.8,,,,,6.6,4.1,1.8,1594,68.5,4.9,2.45,11.45,,,,
2020.10.12,16.2,12.1,21.3,,,,,7.5,4.6,2.2,1912,68.6,7.5,2.06,13.59,,,,
2020.10.13,13.6,8.6,18.4,,,,,8,4.7,2.2,1911,52.3,7.1,2.33,14.16,,,,
2020.10.14,12.8,8.5,18,,,,,9.4,5.8,2.4,2052,47,5.8,2.19,12.19,,,,
2020.10.15,11.7,6.5,18.5,,,,,5.5,3.7,1.5,1284,41.8,7.2,2.4,14.48,,,,
2020.10.16,11.8,8.6,15.4,,,,,3.9,2.5,1.5,1320,64.3,0,0.94,5.28,,,,
2020.10.17,13.1,8.7,18.6,,,,,7.2,4.3,1.8,1595,64.3,10.1,2.66,17.65,,,,
2020.10.18,13.6,7.2,20.2,,,,,7.1,3.9,2,1746,65.5,9.7,2.46,15.96,,,,
2020.10.19,15.1,9.8,21.3,,,,,6,3.4,1.7,1457,74.4,9.8,2.37,15.27,,,,
2020.10.20,15.2,9.9,21.7,,,,,4.9,3.1,1.6,1341,67.1,10,2.44,15.67,,,,
2020.10.21,14.1,11.8,17.3,,,,,6.2,3.8,1.9,1653,69.4,0.1,0.78,4.72,,,,
2020.10.22,13.5,8.4,18.2,1.25,0,0,0,10.4,5.7,2.8,2436,66,5.4,2.03,11.01,,,,
2020.10.23,8.6,5.4,13.3,,,,,10,5.5,3,2566,51.5,9.9,2.57,17.01,,,,
2020.10.24,8.7,3.2,14,,,,,11,5.9,2.5,2150,47.6,9.9,2.54,16.65,,,,
2020.10.25,11.8,5.4,18.2,,,,,6.3,3.8,1.7,1483,62.5,8.8,2.21,13.83,,,,
2020.10.26,12.9,8,19,,,,,6.7,4.4,1.6,1406,71.6,9.2,2.16,13.69,,,,
2020.10.27,14,9,19.4,,,,,5.7,3.4,1.8,1573,74.1,8.3,2.04,12.23,,,,
2020.10.28,13.8,8.6,18.2,,,,,9.1,4.8,2.5,2196,52.1,9.2,2.54,15.27,,,,
2020.10.29,10.8,5.5,16.1,,,,,7.2,4.5,2,1694,40.3,9,2.39,13.77,,,,
2020.10.30,11.9,5.8,19.6,,,,,5.6,3.2,1.5,1284,42.9,9.7,2.31,14.62,,,,
2020.10.31,13.6,8.5,18.2,,,,,10.2,5,2.6,2235,60.3,5.8,2.13,11.03,,,,
2020.11.1,13.7,11.6,15,7.17,,,13.6,10.8,4.5,2.3,1947,84.3,0,0.31,1.61,,,,
2020.11.2,10.8,7.9,15.6,2.33,,,1.7,8.7,4.9,2.3,2006,58.3,9.6,2.33,14.6,,,,
2020.11.3,5.1,2.7,8.6,0.83,,,0.5,15.6,8.4,3.5,3032,47.5,9.2,2.56,15.22,,,,
2020.11.4,4.9,0.2,10.8,,,,,7.4,4.2,2.3,1965,43.9,9.6,2.43,15.36,,,,
2020.11.5,9.6,3.4,15.9,,,,,4.5,3,1.8,1559,61.5,8.4,2.22,12.77,,,,
2020.11.6,13.5,9.9,17.2,,,,,5.3,3.3,1.7,1478,63.3,0.3,1.01,5.65,,,,
2020.11.7,14.6,12.2,18.1,0.42,,,0.1,10.1,4.9,2.7,2349,68.8,7,1.89,11.01,,,,
2020.11.8,8.5,3.1,12.4,,,,,12,6.2,3.1,2636,43.8,9.5,2.36,14.66,,,,
2020.11.9,5.5,0.7,8.9,,,,,6.9,4,1.8,1562,40.9,6,2.2,10.48,,,,
2020.11.10,7.7,3.5,12.9,,,,,8,5,2.2,1872,56.1,9.6,2.21,13.61,,,,
2020.11.11,9.3,3.5,16.5,,,,,4.1,2.6,1.6,1362,53.5,9.6,2.1,12.96,,,,
2020.11.12,10.4,4.6,17.7,,,,,6.2,3.4,1.7,1460,56.9,9.4,2.09,12.27,,,,
2020.11.13,12.2,8.5,17.6,,,,,4.9,3,1.6,1421,71.5,5.5,1.88,8.92,,,,
2020.11.14,12.5,6.8,19.3,,,,,6.7,4,1.7,1434,66.9,8,2,11.58,,,,
2020.11.15,11.1,8.2,14.9,,,,,6.2,3.7,1.7,1480,75,6.8,1.83,9.52,,,,
2020.11.16,12.4,7.5,18.3,,,,,6.2,4.1,1.6,1395,70.1,8.4,1.89,10.76,,,,
2020.11.17,15.9,11.7,20,2.08,,,0.1,6.9,4.5,2.3,2017,67.5,1.3,1.29,5.7,,,,
2020.11.18,16.6,14.8,18.7,10.83,,,12.2,6,3.6,2.6,2233,91.4,0,0.44,2.63,,,,
2020.11.19,13.6,6.9,19.1,14.17,,,86.9,13.4,7.3,4.2,3657,90.5,0,0.26,0.96,,,,
2020.11.20,2.8,0.3,7,4.5,,,0,9.7,5.6,3.2,2797,74.3,0,0.5,2.74,,,,
2020.11.21,6.5,-0.3,12.8,1.67,,,0.2,8.1,4.8,2.1,1844,67.9,6.6,2.06,10.52,,,,
2020.11.22,5.6,1.5,9.1,8.83,,,4.8,9.5,5.7,2.5,2160,80.5,0.4,0.73,3.61,,,,
2020.11.23,1.7,-1.5,5.9,,,,,8,4.9,2.3,2023,61.4,9.2,2.08,12.35,,,,
2020.11.24,2.9,0.2,6.4,,,,,5.3,3.8,1.8,1558,54.5,1.3,1.22,6.33,,,,
2020.11.25,4.6,0,9.5,,,,,4.9,3,1.5,1282,64.1,4.6,1.75,8.32,,,,
2020.11.26,5.6,1.9,10.9,,,,,6.3,3.6,1.7,1488,66.5,6.6,1.84,9.8,,,,
2020.11.27,4.1,0.6,7.7,0.17,,,0,9,5.3,2.7,2331,61.6,5,1.72,8.52,,,,
2020.11.28,-0.1,-2.3,2.8,,,,,8.7,5.3,2.8,2453,50,9,2.07,11.89,,,,
2020.11.29,-0.6,-3.6,2.6,,,,,7.4,4.5,2.2,1892,59.6,1.5,1.15,5.61,,,,
2020.11.30,-0.2,-3.6,4.3,,,,,6.6,4.6,1.9,1683,57.8,9.1,1.98,11.55,,,,
2020.12.1,1.1,-3.6,6.7,,,,,6.1,4,1.9,1644,44.5,7.3,1.94,10.69,,,,
2020.12.2,2.4,0.5,6.1,,,,,5.6,3.9,1.8,1518,41.4,3.4,1.37,6.38,,,,
2020.12.3,0.7,-2.3,4.2,,,,,8.3,4.9,2.7,2333,47.1,9.1,1.98,11.52,,,,
2020.12.4,-0.6,-4.6,4.4,,,,,6.8,4.3,1.8,1558,53.8,9,1.99,11.62,,,,
2020.12.5,2.1,-2.2,6.6,,,,,6.3,3.9,1.7,1506,63.1,5.1,1.72,8.18,,,,
2020.12.6,4.5,1.2,9.1,,,,,7.7,4.3,1.8,1539,66.9,6,1.71,8.37,,,,
2020.12.7,3.4,-0.7,6.3,,,,,10.2,5.6,2.6,2206,57.5,7.4,1.57,8.93,,,,
2020.12.8,-0.5,-3.5,4.1,,,,,6.3,3.9,2,1711,50,8.7,1.98,11.4,,,,
2020.12.9,1.5,-4.1,6.2,,,,,4.6,3,1.5,1308,55.1,5.9,1.78,8.48,,,,
2020.12.10,5.8,3.2,9.3,2.58,,,0,6.5,3.5,1.7,1451,69.9,1.1,1,4.74,,,,
2020.12.11,5.3,2.6,9.4,,,,,7.7,4.5,1.8,1531,77.1,2.4,1.26,5.85,,,,
2020.12.12,2.3,-0.3,6.1,,,,,8.7,4.8,2.1,1798,51.3,8.6,1.8,10.22,,,,
2020.12.13,-1.1,-6,2,7.58,,,2.9,11.4,6.1,2.9,2529,74.9,1.1,0.66,1.9,3.2,3.2,3.3,
2020.12.14,-7.7,-9.7,-5,,,,,9.8,5.3,3.4,2953,49.1,8.9,2.03,11.44,,1.7,,
2020.12.15,-8.3,-11.1,-4.6,,,,,9.1,5.2,2.8,2394,43,9,2.01,11.61,,1,,
2020.12.16,-8.3,-11.2,-3.9,,,,,8.3,4.6,2.6,2258,43.9,9,1.99,11.44,,0.8,,
2020.12.17,-4.9,-11.1,0.8,1.08,,,0,5.6,3.7,1.7,1478,47,9,1.96,11.15,,0.7,,
2020.12.18,-2.1,-6.4,1.8,7.58,,,0.2,9.9,5.4,3,2566,57,5.5,1.72,8.45,0.2,0.6,0.2,
2020.12.19,-5.1,-9.6,-1.2,,,,,9.3,5.1,2.4,2067,45.1,9,1.94,11.27,,,,
2020.12.20,-3.7,-8.2,1.1,,,,,7.6,4.4,2,1734,50.4,9.1,1.95,11,,,,
2020.12.21,-1,-6,4.7,,,,,6.7,3.7,1.6,1415,64.1,8.8,1.81,9.99,,,,
2020.12.22,2,-2.5,7.2,,,,,9.3,4.7,2,1735,67.6,5.2,1.52,7.83,,,,
2020.12.23,4.5,-0.4,8.5,0.25,,,0,9.1,5.1,2.3,2005,76.6,1.7,1.29,4.6,,,,
2020.12.24,2.6,-2,6.1,,,,,11.7,6.5,2.9,2546,61.5,7.9,1.85,9.82,,,,
2020.12.25,-0.8,-4.7,3.5,,,,,9.1,4.7,2.1,1791,51.9,9,1.91,10.88,,,,
2020.12.26,2.2,-2.1,8,,,,,6.7,3.9,1.8,1575,65.8,8.2,1.67,8.99,,,,
2020.12.27,5.8,1.4,10,1.75,,,0,5,2.8,1.8,1569,62.9,5.9,1.64,8.12,,,,
2020.12.28,6.7,4.2,11.4,1.33,,,1.3,5.9,3.1,1.4,1226,72.1,8,1.77,9.12,,,,
2020.12.29,0.1,-6.2,4.3,6.25,,,0.2,10.2,6.1,2.9,2464,70.8,0,0.35,1.98,,,,
2020.12.30,-10.9,-12.9,-6.2,,,,,10.6,6.2,4.1,3529,55.5,8.3,2,11.36,,,,
2020.12.31,-8.9,-12.9,-5,0.33,,,0,7.4,4.2,2.4,2105,53.9,6,1.84,9.06,,,,
2021.1.1,-4.2,-9.8,1.6,,,,,7.7,4.1,2,1723,64,6.5,1.74,9.54,,,,
2021.1.2,-5,-8.4,-1.4,,,,,9.9,5.4,2.6,2214,38.5,9,1.95,11.34,,,,
2021.1.3,-5.6,-9.1,-2,,,,,8.5,4.5,2,1696,45,5.5,1.78,8.8,,,,
2021.1.4,-3.5,-8.4,0.3,2.33,,,0,5.6,3.2,1.7,1485,51.4,4.6,1.67,7.44,0,0,0,
2021.1.5,-5.5,-9.9,-2.1,5.42,,,0,9.9,5.7,2.9,2528,52.8,8.6,1.98,10.46,0,0,0,
2021.1.6,-7.4,-12,-1.9,5.33,,,2.3,15.9,8.1,2.4,2039,54.6,9.1,2.04,11.78,3.8,3.8,4,
2021.1.7,-14.5,-16.5,-8.4,,,,,15.3,8.3,4.1,3563,49.9,,,,,3.3,,
2021.1.8,-14.9,-18.6,-10.7,,,,,10.9,6.1,3.3,2820,44,9.2,2.09,12.38,,1.1,,
2021.1.9,-12.2,-16.6,-7.5,,,,,11.4,6.5,2.6,2221,46.3,9,1.99,11.59,,1,,
2021.1.10,-7.7,-12.8,-2.7,,,,,4.2,2.6,1.3,1153,54.4,6.2,1.96,9.84,,0.7,,
2021.1.11,-6.7,-9.6,-4,,,,,5.4,3.5,1.9,1625,62.1,0,0.88,4.47,,0.4,,
2021.1.12,-3.9,-9.3,-0.5,7.5,,,2.6,4.9,3.4,1.8,1596,79.5,3.6,1.73,6.13,5,5.1,5,
2021.1.13,2,-3,8.3,0.67,,,0,9,4.9,2.4,2054,80.3,6.1,1.7,8.27,,5,,
2021.1.14,1.7,-3.6,7,,,,,6.5,3.9,2.3,1961,46.5,8,1.78,10.21,,,,
2021.1.15,4.5,-0.7,9.9,0.42,,,0.2,10.6,5.8,3,2632,67.4,0,0.42,2.11,,,,
2021.1.16,-4.9,-8.7,-0.7,,,,,9.2,5.2,3.3,2818,59.3,8.9,2.06,11.86,,,,
2021.1.17,-5.5,-10.8,-1.3,5.25,,,0,6.7,4,2.3,1949,58.5,7,2.07,10.83,0.1,0.1,0.1,
2021.1.18,-3.8,-9.1,0.2,5.42,,,0.3,14.6,8.6,3.2,2755,64.3,2.5,1.11,4.54,0.9,1,0.9,
2021.1.19,-6.3,-11.6,-0.2,,,,,7.9,4.7,1.8,1551,37.9,9.2,2.11,12.48,,,,
2021.1.20,-0.1,-6.6,7.1,,,,,6.6,4.3,2.2,1910,37.8,8.9,2.01,11.92,,,,
2021.1.21,4.5,2.5,7,10.25,,,9.2,5.3,3.8,2.3,1971,64.4,0,0.65,2.77,,,,
2021.1.22,5.5,4.8,6.6,2,,,0.1,4.9,3.2,1.7,1436,92.9,0,0.41,2.34,,,,2.38
2021.1.23,7.6,4.8,12.2,,,,,9.9,5.8,4.2,3620,66,5.3,1.66,9.72,,,,
2021.1.24,7.3,2.4,13.9,,,,,7.2,4.7,2.1,1799,63.9,8.2,2.12,12.4,,,,
2021.1.25,7.9,3,13.9,,,,,5.5,3.6,1.9,1603,62,7.6,1.75,10.74,,,,
2021.1.26,5.3,1.7,7.4,6.92,,,1.7,6.8,3.8,1.9,1672,80.4,0,0.53,1.95,,,,
2021.1.27,1.7,-1.8,6.5,,,,,9,5.2,2.2,1937,47.6,8.4,2.27,12.4,,,,
2021.1.28,-2.6,-9.7,1.4,1.33,,,2,17.5,8.7,4,3417,52.3,2.3,1.76,6.14,3.6,3.6,3.6,
2021.1.29,-8.8,-11.6,-4.9,,,,,13.7,7.3,3.5,3000,40,9.6,2.32,14.42,,0.7,,
2021.1.30,-1.6,-8.1,5.2,4.5,,,0.5,8.1,4.8,2.5,2125,60,6.4,2.01,10.46,0.8,0.8,0.8,
2021.1.31,3.2,-3.8,8.7,,,,,7,4.4,2,1756,57,6.7,1.95,10.92,,,,
2021.2.1,5,-2.3,9.5,0.83,,,0.7,11.4,6.7,2.7,2290,74.5,1.1,1.77,5.8,,,,
2021.2.2,-5.6,-8.2,-2.4,3.83,,,0,11.2,5.9,3.9,3353,44.1,9.6,2.38,14.69,,,,
2021.2.3,-3.2,-9.4,1.4,6.5,,,3.4,8.5,4.5,2.2,1911,64.6,6.6,2.32,11.7,4.2,4.2,4.2,
2021.2.4,-3.6,-7.4,0.7,1.33,,,0.1,10.4,5.3,2.5,2188,50.1,9.6,2.43,15.33,0.2,4.3,0.2,
2021.2.5,1.4,-4.4,6.7,,,,,9.3,5.1,2.4,2116,71.8,2.7,1.82,7.95,,1.4,,
2021.2.6,6.8,4.3,9.5,,,,,8,4.6,2.2,1925,80.4,0.1,1,4.77,,,,
2021.2.7,3.6,-2.6,7.7,,,,,9.4,5.3,2.9,2518,67,6,2.14,11.38,,,,0.72
2021.2.8,-3.1,-5.4,0.2,,,,,11.5,6.3,3.4,2936,43.6,9.6,2.5,15.91,,,,
2021.2.9,-0.9,-6.1,4.7,,,,,8.1,4.8,2,1693,51.9,9.7,2.41,15.46,,,,
2021.2.10,3.4,-1.5,7.2,,,,,7.7,4.3,2.1,1799,75.1,0.7,1.04,6.15,,,,
2021.2.11,5.5,1.3,10.9,,,,,4.9,3.1,1.3,1142,71.5,5.2,2.18,11.22,,,,
2021.2.12,6.5,0.6,14,,,,,5.9,3.4,1.7,1432,60.6,9.2,2.38,14.72,,,,
2021.2.13,7.6,1,15.9,,,,,6.1,3.8,1.5,1285,50.6,9.3,2.27,14.36,,,,
2021.2.14,9.5,6.4,13.8,0.17,,,0,5.4,3.6,1.7,1428,47.6,1.7,1.64,7.21,,,,
2021.2.15,1.2,-5.2,8.2,5.5,,,1.4,14.1,7.3,4,3432,65.1,4.3,1.91,9.69,,,,
2021.2.16,-5.1,-7,-1.3,5.55,,,1.5,12.9,7.2,3.2,2764,57.9,2.8,1.42,7.31,1.1,1.1,1.1,
2021.2.17,-8.3,-10.4,-5.2,0.67,,,0,15.8,7.5,5,4353,44.1,9.8,2.65,17.28,0,0.9,0,
2021.2.18,-5.8,-10.6,-0.4,,,,,9.9,6.1,3.1,2651,44.9,9.9,2.6,17.05,,0.2,,
2021.2.19,1.6,-7.1,8.9,,,,,11.7,5.9,2.9,2474,66.9,8.9,2.3,14.8,,,,
2021.2.20,8.8,5.5,14.9,,,,,6.5,3.9,2.1,1852,60.4,7.8,2.5,15.25,,,,
2021.2.21,10.8,4.7,17.4,,,,,10.4,5.8,2.8,2380,66.6,9.7,2.34,15.34,,,,
2021.2.22,7.8,0.4,12.6,,,,,11.6,6.5,2.9,2472,58.3,6.3,2.25,13.04,,,,
2021.2.23,0,-3.1,4.3,,,,,8.5,5.3,2.9,2478,34,10,2.64,17.53,,,,
2021.2.24,2.9,-3,10.1,,,,,4.7,3.2,1.8,1591,33,8.4,2.7,16.1,,,,
2021.2.25,4.2,0.7,8.2,,,,,4.2,2.8,1.4,1232,35.1,0,0.92,5.22,,,,
2021.2.26,8.2,0.5,15.8,,,,,7.2,4.3,2.3,2004,35,9.1,2.77,18.2,,,,
2021.2.27,9.5,4.3,16.2,,,,,9.5,5.6,3.4,2977,48.6,10.3,2.62,17.96,,,,
2021.2.28,7.8,3.2,10.8,,,,,6.8,4.3,2.1,1828,49,2.6,1.52,7.13,,,,
2021.3.1,4.7,0.5,9,22.92,,,67.5,13,6.2,3.5,3037,91,0,0.23,1.4,2.3,2.3,2.3,
2021.3.2,2.3,0.2,6.9,1.33,,,0.1,6.4,4,1.9,1629,75.9,4.7,2.08,12.9,0,2.3,0,
2021.3.3,4.4,-1.2,9.9,,,,,5.3,3.1,1.8,1529,64.4,10.4,2.5,16.52,,,,
2021.3.4,7.2,2.5,13,,,,,4.9,3.6,1.9,1662,62.4,1.9,1.78,9.85,,,,
2021.3.5,9,3,16.2,,,,,8.1,4.9,2.1,1850,70.3,10.5,2.76,18.95,,,,
2021.3.6,6.6,3.2,11.6,,,,,10.5,6.2,3.3,2827,69.5,3.6,2.1,12.71,,,,
2021.3.7,6.2,2.1,12.2,,,,,7.8,5.2,2.8,2424,62.9,9.6,2.85,18.17,,,,
2021.3.8,7,1.5,13.9,,,,,7.7,4.9,1.8,1583,60.3,10.8,2.86,19.12,,,,
2021.3.9,6.6,2.1,12.2,,,,,8.2,4.6,2.2,1886,58.5,9.4,2.37,15.57,,,,
2021.3.10,8.8,1.7,17.1,,,,,5.8,3.7,1.8,1581,61.8,10.2,2.85,19.1,,,,
2021.3.11,10.2,4.7,17.1,,,,,7.3,4.5,1.8,1530,50.8,7.9,2.6,16.6,,,,
2021.3.12,10.5,7.2,14.9,2.75,,,0,8.4,4.8,2.2,1924,57,0.1,1.4,7.41,,,,
2021.3.13,9.2,4.6,14.2,,,,,7.6,4.4,2.2,1908,62.8,6,2.14,14.87,,,,
2021.3.14,9.1,4.9,14.7,,,,,6.8,3.9,2.2,1879,71.4,8.2,2.71,17.99,,,,
2021.3.15,10.6,5.1,15.7,1.25,,,1.7,9.8,5.1,2.4,2069,68.8,2.7,2.06,12.75,,,,
2021.3.16,8.4,4.9,13.1,2.42,,,1.3,9.9,5.3,3.2,2751,52.5,10.6,3.01,21.13,,,,
2021.3.17,8.8,1.8,17.5,,,,,6.8,4.7,1.8,1598,44.9,10.7,2.97,20.79,,,,
2021.3.18,11.7,5,18.4,,,,,6.5,4.2,1.8,1540,50.1,8.1,2.52,16.63,,,,
2021.3.19,15.3,11.4,20.2,,,,,7.5,4.3,2.2,1924,47.9,8.8,2.78,19.09,,,,
2021.3.20,9.9,7.4,14.7,10.5,,,5.1,9.2,4,2.2,1887,74.6,0,0.31,2,,,,
2021.3.21,5.8,3.1,8.6,1.5,,,0.3,14.8,6.8,4,3415,65.9,2.9,1.96,10.42,,,,
2021.3.22,6.2,1.1,11.1,,,,,12.4,6.9,3.2,2774,55.3,11.1,3.21,22.58,,,,
2021.3.23,9.1,2.5,16.4,,,,,12.1,5.7,2.5,2197,63.5,10.3,2.96,20.89,,,,
2021.3.24,10.8,5.7,16.9,,,,,9.3,5.3,2.4,2068,61.5,7.9,3.03,19.53,,,,
2021.3.25,11.9,6.8,19,,,,,7.7,4.9,2.2,1892,68.5,9.7,2.98,20.86,,,,
2021.3.26,12.6,4.8,20.6,,,,,4.2,2.9,1.4,1217,58.4,7.3,2.44,16.98,,,,
2021.3.27,12.1,10.2,15,13.08,,,25.5,8,4.8,2.5,2178,70.9,0,0.81,3.72,,,,
2021.3.28,9,7.7,13,15,,,9.2,10.9,6.4,3.3,2879,95.8,0,0.46,2.35,,,,0.5
2021.3.29,10.2,7.3,14.6,2.75,,,0.2,11.2,6.6,3.3,2812,62.3,7.1,2.95,18.24,,,,0.33
2021.3.30,10.8,4.1,18.2,,,,,8.1,5.1,2.2,1927,47.3,11.1,3.35,24.53,,,,
2021.3.31,14.5,5.9,22.9,,,,,6,3.6,1.8,1539,41,11.4,3.32,23.29,,,,
2021.4.1,17.7,12,24,,,,,12.4,6.7,3.5,3017,33,10,2.94,20.91,,,,
2021.4.2,17.8,12.5,23,0.83,0,0,0,10.9,6.4,3.2,2779,35.6,3.4,2.77,15.37,,,,
2021.4.3,14.9,10.9,18,16.53,2.9,11.5,56.2,10.3,6.3,3.1,2657,80.8,0,0.28,1.98,,,,
2021.4.4,11.9,9,15.8,5.75,0.2,0.4,0.6,9.7,5.2,3.2,2751,65.8,1.5,2.8,12.91,,,,
2021.4.5,11.9,5.4,19.3,,,,,9,5.3,2.4,2064,47.9,12,3.44,25.81,,,,
2021.4.6,13.9,9.4,19.2,,,,,9.5,5.4,2.5,2188,50.9,10.6,3.28,23.34,,,,
