"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241126","일산선","화정","17817","18430","20241129",""
"20241126","일산선","대곡","3540","2432","20241129",""
"20241126","일산선","백석","10448","10783","20241129",""
"20241126","일산선","마두","8683","8654","20241129",""
"20241126","일산선","정발산","7006","7082","20241129",""
"20241126","일산선","주엽","10354","10614","20241129",""
"20241126","일산선","대화","14526","11074","20241129",""
"20241126","장항선","봉명","1399","1422","20241129",""
"20241126","장항선","쌍용(나사렛대)","3237","3221","20241129",""
"20241126","장항선","아산","4183","3809","20241129",""
"20241126","장항선","탕정","1977","1684","20241129",""
"20241127","1호선","종각","46113","44121","20241130",""
"20241127","1호선","종로3가","25065","22886","20241130",""
"20241127","1호선","종로5가","25349","24249","20241130",""
"20241127","1호선","동대문","12192","11396","20241130",""
"20241127","1호선","신설동","15755","15043","20241130",""
"20241127","1호선","제기동","15961","15922","20241130",""
"20241127","1호선","청량리(서울시립대입구)","23207","22771","20241130",""
"20241127","1호선","동묘앞","7321","7465","20241130",""
"20241127","2호선","시청","34079","32474","20241130",""
"20241127","2호선","을지로입구","57050","59182","20241130",""
"20241127","2호선","을지로3가","29501","28995","20241130",""
"20241127","2호선","을지로4가","15836","15831","20241130",""
"20241127","2호선","동대문역사문화공원(DDP)","15862","18349","20241130",""
"20241127","2호선","신당","16911","17626","20241130",""
"20241127","2호선","상왕십리","17347","17034","20241130",""
"20241127","2호선","왕십리(성동구청)","18254","16347","20241130",""
"20241127","2호선","한양대","16076","17710","20241130",""
"20241127","2호선","뚝섬","28544","30216","20241130",""
"20241127","2호선","성수","51706","54877","20241130",""
"20241127","우이신설선","솔샘","6961","7023","20241130",""
"20241127","2호선","건대입구","38968","40793","20241130",""
"20241127","2호선","구의(광진구청)","28983","28478","20241130",""
"20241127","2호선","강변(동서울터미널)","28041","26358","20241130",""
"20241127","2호선","잠실나루","18263","17842","20241130",""
"20241127","2호선","잠실(송파구청)","87049","88512","20241130",""
"20241127","2호선","잠실새내","27424","26613","20241130",""
"20241127","2호선","종합운동장","8317","9217","20241130",""
"20241127","2호선","삼성(무역센터)","66511","66962","20241130",""
"20241127","2호선","선릉","69916","61339","20241130",""
"20241127","2호선","역삼","65468","71918","20241130",""
"20241127","2호선","강남","89143","85464","20241130",""
"20241127","2호선","교대(법원.검찰청)","38305","45733","20241130",""
"20241127","2호선","서초","26913","26058","20241130",""
"20241127","2호선","방배","21843","22433","20241130",""
"20241127","중앙선","양정","498","470","20241130",""
"20241127","중앙선","구리","9675","10014","20241130",""
"20241127","중앙선","덕소","6290","6198","20241130",""
"20241127","중앙선","도심","3027","2374","20241130",""
"20241127","중앙선","팔당","731","810","20241130",""
"20241127","중앙선","운길산","664","636","20241130",""
"20241127","중앙선","양수","1787","1753","20241130",""
"20241127","중앙선","신원","136","112","20241130",""
"20241127","중앙선","국수","764","702","20241130",""
"20241127","경원선","창동","4","0","20241130",""
"20241127","우이신설선","삼양","2582","2706","20241130",""
"20241127","우이신설선","삼양사거리","2994","2922","20241130",""
"20241127","중앙선","아신","521","507","20241130",""
"20241127","중앙선","오빈","269","257","20241130",""
"20241127","중앙선","양평","3210","3217","20241130",""
"20241127","중앙선","원덕","277","250","20241130",""
"20241127","중앙선","용문","1767","1786","20241130",""
"20241127","2호선","사당","45393","48438","20241130",""
"20241127","2호선","낙성대(강감찬)","30920","30712","20241130",""
"20241127","2호선","서울대입구(관악구청)","53277","51400","20241130",""
"20241127","2호선","봉천","27325","25914","20241130",""
"20241127","2호선","신림","61517","61128","20241130",""
"20241127","2호선","신대방","27960","27373","20241130",""
"20241127","2호선","구로디지털단지","67049","66388","20241130",""
"20241127","2호선","대림(구로구청)","25638","26355","20241130",""
"20241127","2호선","신도림","58325","56941","20241130",""
"20241127","2호선","문래","28024","28430","20241130",""
"20241127","2호선","영등포구청","27129","27521","20241130",""
"20241127","2호선","당산","21202","24954","20241130",""
"20241127","2호선","합정","33617","35958","20241130",""
"20241127","2호선","홍대입구","70738","73726","20241130",""
"20241127","2호선","신촌","42864","43988","20241130",""
"20241127","2호선","이대","21035","23048","20241130",""
"20241127","2호선","아현","12793","12371","20241130",""
"20241127","2호선","충정로(경기대입구)","12411","13260","20241130",""
"20241127","2호선","용답","3361","3417","20241130",""
"20241127","2호선","신답","1841","2206","20241130",""
"20241127","2호선","신설동","3943","3910","20241130",""
"20241127","2호선","도림천","1536","1708","20241130",""
"20241127","2호선","양천구청","8197","8875","20241130",""
"20241127","2호선","신정네거리","11678","12548","20241130",""
"20241127","2호선","용두(동대문구청)","2722","2775","20241130",""
"20241127","3호선","지축","8791","8753","20241130",""
"20241127","3호선","구파발","25512","24569","20241130",""
"20241127","3호선","연신내","36771","35382","20241130",""
"20241127","3호선","불광","18303","19725","20241130",""
"20241127","3호선","녹번","18147","16769","20241130",""
"20241127","3호선","홍제","20512","19727","20241130",""
"20241127","3호선","무악재","5109","5018","20241130",""
"20241127","3호선","독립문","8362","8732","20241130",""
"20241127","3호선","경복궁(정부서울청사)","30922","30717","20241130",""
"20241127","3호선","안국","31795","32582","20241130",""
"20241127","3호선","종로3가","12766","13893","20241130",""
"20241127","3호선","을지로3가","14612","14538","20241130",""
"20241127","3호선","충무로","6","0","20241130",""
"20241127","3호선","동대입구","14077","15336","20241130",""
"20241127","3호선","약수","14860","14382","20241130",""
"20241127","3호선","금호","9306","8786","20241130",""
"20241127","3호선","옥수","10294","10566","20241130",""
"20241127","3호선","압구정","34568","36637","20241130",""
"20241127","3호선","신사","31618","32300","20241130",""
"20241127","3호선","잠원","6286","6079","20241130",""
"20241127","3호선","고속터미널","47687","44906","20241130",""
"20241127","3호선","교대(법원.검찰청)","20737","11956","20241130",""
"20241127","3호선","남부터미널(예술의전당)","34763","34832","20241130",""
"20241127","3호선","양재(서초구청)","45802","47553","20241130",""
"20241127","3호선","매봉","16213","15404","20241130",""
"20241127","3호선","도곡","7758","7755","20241130",""
"20241127","3호선","대치","14075","14455","20241130",""
"20241127","3호선","학여울","2723","2896","20241130",""
"20241127","3호선","대청","13213","12463","20241130",""
"20241127","3호선","일원","14229","14114","20241130",""
"20241127","3호선","수서","22704","22331","20241130",""
"20241127","3호선","가락시장","11062","10675","20241130",""
"20241127","3호선","경찰병원","9473","9550","20241130",""
"20241127","3호선","오금","7805","7125","20241130",""
"20241127","4호선","당고개","10694","9234","20241130",""
"20241127","4호선","상계","22629","21046","20241130",""
"20241127","4호선","노원","23423","26906","20241130",""
"20241127","4호선","창동","30176","32285","20241130",""
"20241127","4호선","쌍문","33481","31385","20241130",""
"20241127","4호선","수유(강북구청)","38207","38503","20241130",""
"20241127","4호선","미아(서울사이버대학)","17910","17409","20241130",""
"20241127","4호선","미아사거리","30765","29838","20241130",""
"20241127","4호선","길음","26373","26676","20241130",""
"20241127","4호선","성신여대입구(돈암)","27101","25694","20241130",""
"20241127","4호선","한성대입구(삼선교)","17653","16814","20241130",""
"20241127","4호선","혜화","45579","45776","20241130",""
"20241127","4호선","동대문","20812","21520","20241130",""
"20241127","4호선","동대문역사문화공원(DDP)","21317","18877","20241130",""
"20241127","4호선","충무로","38417","38333","20241130",""
"20241127","4호선","명동","38235","40908","20241130",""
"20241127","4호선","회현(남대문시장)","30117","31034","20241130",""
"20241127","4호선","서울역","15942","25311","20241130",""
"20241127","4호선","숙대입구(갈월)","18302","17936","20241130",""
"20241127","4호선","삼각지","7349","8281","20241130",""
"20241127","4호선","신용산","24109","25392","20241130",""
"20241127","4호선","이촌(국립중앙박물관)","10166","11127","20241130",""
"20241127","4호선","동작(현충원)","1257","1418","20241130",""
"20241127","4호선","총신대입구(이수)","21677","23913","20241130",""
"20241127","4호선","사당","28507","26168","20241130",""
"20241127","4호선","남태령","1942","1513","20241130",""
"20241127","5호선","방화","8159","7904","20241130",""
"20241127","5호선","개화산","7135","6958","20241130",""
"20241127","5호선","김포공항","14240","9324","20241130",""
"20241127","5호선","송정","7287","6940","20241130",""
"20241127","5호선","마곡","14760","14763","20241130",""
"20241127","5호선","발산","28341","28526","20241130",""
"20241127","5호선","우장산","17747","17895","20241130",""
"20241127","5호선","화곡","32907","31187","20241130",""
"20241127","5호선","까치산","31251","30672","20241130",""
"20241127","5호선","신정(은행정)","15696","12986","20241130",""
"20241127","5호선","목동","19383","21447","20241130",""
"20241127","5호선","오목교(목동운동장앞)","25296","26983","20241130",""
"20241127","5호선","양평","9614","9671","20241130",""
"20241127","5호선","영등포구청","5459","5600","20241130",""
"20241127","5호선","영등포시장","13444","13740","20241130",""
"20241127","5호선","신길","5926","6509","20241130",""
"20241127","5호선","여의도","39524","39872","20241130",""
"20241127","5호선","여의나루","12550","14848","20241130",""
"20241127","5호선","마포","18432","18615","20241130",""
"20241127","5호선","공덕","17993","19114","20241130",""
"20241127","5호선","애오개","8103","8003","20241130",""
"20241127","5호선","충정로(경기대입구)","6160","6485","20241130",""
"20241127","5호선","서대문","26656","26695","20241130",""
"20241127","5호선","광화문(세종문화회관)","41876","44345","20241130",""
"20241127","5호선","종로3가","15926","15538","20241130",""
"20241127","5호선","을지로4가","7436","7489","20241130",""
"20241127","5호선","동대문역사문화공원(DDP)","3969","4502","20241130",""
"20241127","5호선","청구","4718","4295","20241130",""
"20241127","5호선","신금호","7749","8153","20241130",""
"20241127","5호선","행당","10008","8920","20241130",""
"20241127","5호선","왕십리(성동구청)","5459","6342","20241130",""
"20241127","5호선","마장","7009","6723","20241130",""
"20241127","5호선","답십리","19091","17465","20241130",""
"20241127","5호선","장한평","23578","23740","20241130",""
"20241127","5호선","군자(능동)","13554","15591","20241130",""
"20241127","5호선","아차산(어린이대공원후문)","16444","16159","20241130",""
"20241127","5호선","광나루(장신대)","13464","12998","20241130",""
"20241127","5호선","천호(풍납토성)","21518","21264","20241130",""
"20241127","5호선","강동","22380","21870","20241130",""
"20241127","5호선","길동","9907","10280","20241130",""
"20241127","5호선","굽은다리(강동구민회관앞)","11876","11508","20241130",""
"20241127","5호선","명일","9885","10067","20241130",""
"20241127","5호선","고덕","13125","12697","20241130",""
"20241127","5호선","상일동","18164","17524","20241130",""
"20241127","5호선","둔촌동","11068","10986","20241130",""
"20241127","5호선","올림픽공원(한국체대)","5910","4994","20241130",""
"20241127","5호선","방이","9017","9323","20241130",""
"20241127","5호선","오금","4652","4629","20241130",""
"20241127","5호선","개롱","8267","8568","20241130",""
"20241127","5호선","거여","12804","12279","20241130",""
"20241127","5호선","마천","8772","7756","20241130",""
"20241127","5호선","강일","7289","6516","20241130",""
"20241127","5호선","미사","21304","21735","20241130",""
"20241127","5호선","하남풍산","5352","5385","20241130",""
"20241127","5호선","하남시청(덕풍·신장)","9798","9372","20241130",""
"20241127","5호선","하남검단산","7515","7268","20241130",""
"20241127","6호선","응암","20418","20245","20241130",""
"20241127","6호선","역촌","4382","5227","20241130",""
"20241127","6호선","불광","5446","5285","20241130",""
"20241127","6호선","독바위","3247","3360","20241130",""
"20241127","6호선","연신내","2","0","20241130",""
"20241127","6호선","구산","9566","7291","20241130",""
"20241127","6호선","새절(신사)","15130","14253","20241130",""
"20241127","6호선","증산(명지대앞)","10994","11223","20241130",""
"20241127","6호선","디지털미디어시티","18307","20320","20241130",""
"20241127","6호선","월드컵경기장(성산)","4744","4899","20241130",""
"20241127","6호선","마포구청","17509","16222","20241130",""
"20241127","6호선","망원","16544","17287","20241130",""
"20241127","6호선","합정","14820","14438","20241130",""
"20241127","6호선","상수","11605","12656","20241130",""
"20241127","6호선","광흥창(서강)","11639","11335","20241130",""
"20241127","6호선","대흥(서강대앞)","11802","12705","20241130",""
"20241127","6호선","공덕","23122","22404","20241130",""
"20241127","6호선","효창공원앞","9253","8836","20241130",""
"20241127","6호선","삼각지","9163","8191","20241130",""
"20241127","6호선","녹사평(용산구청)","5269","5467","20241130",""
"20241127","6호선","이태원","11098","11520","20241130",""
"20241127","6호선","한강진","9779","11405","20241130",""
"20241127","6호선","버티고개","2745","2686","20241130",""
"20241127","6호선","약수","4223","4176","20241130",""
"20241127","6호선","청구","4475","4545","20241130",""
"20241127","6호선","신당","10575","10907","20241130",""
"20241127","6호선","동묘앞","8862","9710","20241130",""
"20241127","6호선","창신","4535","3795","20241130",""
"20241127","6호선","보문","9626","9143","20241130",""
"20241127","6호선","안암(고대병원앞)","17339","17565","20241130",""
"20241127","6호선","고려대(종암)","11496","11089","20241130",""
"20241127","6호선","월곡(동덕여대)","13467","13536","20241130",""
"20241127","6호선","상월곡(한국과학기술연구원)","7377","6705","20241130",""
"20241127","6호선","돌곶이","12146","11271","20241130",""
"20241127","6호선","석계","14890","15209","20241130",""
"20241127","6호선","태릉입구","6609","7539","20241130",""
"20241127","6호선","화랑대(서울여대입구)","14776","12055","20241130",""
"20241127","6호선","봉화산(서울의료원)","10501","9792","20241130",""
"20241127","6호선","신내","1","0","20241130",""
"20241127","7호선","장암","3043","1277","20241130",""
"20241127","7호선","도봉산","10203","12103","20241130",""
"20241127","7호선","수락산","14433","14179","20241130",""
"20241127","7호선","마들","15828","15018","20241130",""
"20241127","7호선","노원","22831","23809","20241130",""
"20241127","7호선","중계","17847","17026","20241130",""
"20241127","7호선","하계","22082","20918","20241130",""
"20241127","7호선","공릉(서울과학기술대)","14570","14403","20241130",""
"20241127","7호선","태릉입구","10158","9830","20241130",""
"20241127","7호선","먹골","11485","11563","20241130",""
"20241127","7호선","중화","12427","12292","20241130",""
"20241127","7호선","상봉","19716","19001","20241130",""
"20241127","7호선","면목","17516","16334","20241130",""
"20241127","7호선","사가정","18138","19027","20241130",""
"20241127","7호선","용마산(용마폭포공원)","6686","6257","20241130",""
"20241127","7호선","중곡","13139","12179","20241130",""
"20241127","7호선","군자(능동)","16825","13803","20241130",""
"20241127","7호선","어린이대공원(세종대)","21229","21483","20241130",""
"20241127","7호선","건대입구","16974","17936","20241130",""
"20241127","7호선","자양(뚝섬한강공원)","8169","8045","20241130",""
"20241127","7호선","청담","22371","24378","20241130",""
"20241127","7호선","강남구청","19414","21464","20241130",""
"20241127","7호선","학동","28984","29822","20241130",""
"20241127","7호선","논현","20984","21686","20241130",""
"20241127","7호선","반포","7110","6998","20241130",""
"20241127","7호선","고속터미널","18720","16661","20241130",""
"20241127","7호선","내방","18234","17847","20241130",""
"20241127","7호선","이수","19216","18762","20241130",""
"20241127","7호선","남성","13463","12919","20241130",""
"20241127","7호선","숭실대입구(살피재)","18793","18690","20241130",""
"20241127","7호선","상도","15204","15211","20241130",""
"20241127","7호선","장승배기","10902","10674","20241130",""
"20241127","7호선","신대방삼거리","16975","16622","20241130",""
"20241127","7호선","보라매","7771","8279","20241130",""
"20241127","7호선","신풍","13407","12861","20241130",""
"20241127","7호선","대림(구로구청)","9770","9730","20241130",""
"20241127","7호선","남구로","17994","18325","20241130",""
"20241127","7호선","가산디지털단지","56688","53902","20241130",""
"20241127","7호선","철산","25353","26633","20241130",""
"20241127","7호선","광명사거리","22778","22542","20241130",""
"20241127","7호선","천왕","13598","13397","20241130",""
"20241127","7호선","온수(성공회대입구)","12522","11917","20241130",""
"20241127","7호선","까치울","1","0","20241130",""
"20241127","8호선","암사역사공원","7197","6489","20241130",""
"20241127","8호선","암사","19268","17992","20241130",""
"20241127","8호선","천호(풍납토성)","19349","22081","20241130",""
"20241127","8호선","강동구청","13168","13875","20241130",""
"20241127","8호선","몽촌토성(평화의문)","8953","9354","20241130",""
"20241127","8호선","잠실(송파구청)","22939","26521","20241130",""
"20241127","8호선","석촌","10413","11662","20241130",""
"20241127","8호선","송파","12423","12529","20241130",""
"20241127","8호선","가락시장","10465","11338","20241130",""
"20241127","8호선","문정","29113","29748","20241130",""
"20241127","8호선","장지","21505","19644","20241130",""
"20241127","8호선","복정","12581","10886","20241130",""
"20241127","8호선","산성","8409","8638","20241130",""
"20241127","8호선","남한산성입구(성남법원.검찰청)","17703","16730","20241130",""
"20241127","8호선","단대오거리","16842","15370","20241130",""
"20241127","8호선","신흥","6668","6902","20241130",""
"20241127","8호선","수진","7188","6923","20241130",""
"20241127","8호선","모란","5940","4695","20241130",""
"20241127","8호선","남위례","10107","9966","20241130",""
"20241127","9호선","개화","3341","2231","20241130",""
"20241127","9호선","김포공항","6935","11155","20241130",""
"20241127","9호선","공항시장","3542","3801","20241130",""
"20241127","9호선","신방화","8464","8328","20241130",""
"20241127","9호선","마곡나루(서울식물원)","17066","16398","20241130",""
"20241127","9호선","양천향교","12558","12993","20241130",""
"20241127","9호선","가양","26257","26133","20241130",""
"20241127","9호선","증미","10286","9922","20241130",""
"20241127","9호선","등촌","15037","14504","20241130",""
"20241127","9호선","염창","20584","21307","20241130",""
"20241127","9호선","신목동","5566","5174","20241130",""
"20241127","9호선","선유도","11198","10373","20241130",""
"20241127","9호선","당산","22486","22412","20241130",""
"20241127","9호선","국회의사당","23295","22994","20241130",""
"20241127","9호선","여의도","39563","37445","20241130",""
"20241127","9호선","샛강","8347","7945","20241130",""
"20241127","9호선","노량진","30327","29888","20241130",""
"20241127","9호선","노들","5578","4659","20241130",""
"20241127","9호선","흑석(중앙대입구)","12302","12481","20241130",""
"20241127","9호선","동작(현충원)","2099","1770","20241130",""
"20241127","9호선","구반포","1751","1659","20241130",""
"20241127","9호선","신반포","5232","5105","20241130",""
"20241127","9호선","고속터미널","15166","20171","20241130",""
"20241127","9호선","사평","5224","5145","20241130",""
"20241127","9호선","신논현","33416","33229","20241130",""
"20241127","9호선2~3단계","언주","14819","14662","20241130",""
"20241127","9호선2~3단계","선정릉","12310","13120","20241130",""
"20241127","9호선2~3단계","삼성중앙","10264","10316","20241130",""
"20241127","9호선2~3단계","봉은사","25780","26488","20241130",""
"20241127","9호선2~3단계","종합운동장","5689","5702","20241130",""
"20241127","9호선2~3단계","삼전","9935","9651","20241130",""
"20241127","9호선2~3단계","석촌고분","8666","8758","20241130",""
"20241127","9호선2~3단계","석촌","10422","9526","20241130",""
"20241127","9호선2~3단계","송파나루","6685","7076","20241130",""
"20241127","9호선2~3단계","한성백제","3852","3416","20241130",""
"20241127","9호선2~3단계","올림픽공원(한국체대)","7230","7627","20241130",""
"20241127","9호선2~3단계","둔촌오륜","1791","1748","20241130",""
"20241127","9호선2~3단계","중앙보훈병원","14925","13138","20241130",""
"20241127","경강선","판교","8033","7337","20241130",""
"20241127","경강선","이매","1344","1210","20241130",""
"20241127","경강선","삼동","4248","3644","20241130",""
"20241127","중앙선","도농","11714","10744","20241130",""
"20241127","경강선","경기광주","10373","10558","20241130",""
"20241127","경강선","초월","5226","4856","20241130",""
"20241127","경강선","곤지암","2735","2498","20241130",""
"20241127","경강선","신둔도예촌","1745","1565","20241130",""
"20241127","경강선","이천","3275","3368","20241130",""
"20241127","경강선","부발","2809","2512","20241130",""
"20241127","경강선","세종대왕릉","299","284","20241130",""
"20241127","경강선","여주","3218","3059","20241130",""
"20241127","경강선","성남","1510","1531","20241130",""
"20241127","경부선","서울역","9519","3785","20241130",""
"20241127","경부선","남영","11194","12240","20241130",""
"20241127","경부선","용산","44525","44753","20241130",""
"20241127","경부선","노량진","9081","10111","20241130",""
"20241127","경부선","대방","12079","13577","20241130",""
"20241127","경부선","영등포","41861","42386","20241130",""
"20241127","경부선","신도림","4201","4447","20241130",""
"20241127","경부선","신길","9803","8562","20241130",""
"20241127","경부선","구로","19723","20471","20241130",""
"20241127","경부선","가산디지털단지","22163","24913","20241130",""
"20241127","경부선","금천구청","12238","12943","20241130",""
"20241127","경부선","석수","10473","9555","20241130",""
"20241127","경부선","관악","8186","7971","20241130",""
"20241127","경부선","안양","28634","29286","20241130",""
"20241127","경부선","명학","12291","11315","20241130",""
"20241127","경부선","금정","34767","35432","20241130",""
"20241127","경부선","군포","9280","8280","20241130",""
"20241127","경부선","의왕","11871","11288","20241130",""
"20241127","경부선","성균관대","19668","20381","20241130",""
"20241127","경부선","화서","12800","13462","20241130",""
"20241127","경부선","수원","42953","46518","20241130",""
"20241127","경부선","독산","20701","21080","20241130",""
"20241127","경부선","세류","3982","3767","20241130",""
"20241127","경부선","병점","19289","19743","20241130",""
"20241127","경부선","세마","4225","3989","20241130",""
"20241127","경부선","오산대","4747","4410","20241130",""
"20241127","경부선","오산","12478","12571","20241130",""
"20241127","경부선","진위","2798","1868","20241130",""
"20241127","경부선","송탄","5153","5430","20241130",""
"20241127","경부선","서정리","11574","9395","20241130",""
"20241127","경부선","평택지제","5660","5098","20241130",""
"20241127","경부선","평택","14364","14288","20241130",""
"20241127","경부선","성환","7298","6581","20241130",""
"20241127","경부선","직산","1325","1084","20241130",""
"20241127","경부선","두정","9106","10308","20241130",""
"20241127","경부선","천안","7617","6662","20241130",""
"20241127","경부선","당정","8305","8122","20241130",""
"20241127","경부선","서동탄","1634","1411","20241130",""
"20241127","경부선","광명","5901","4468","20241130",""
"20241127","경원선","이촌(국립중앙박물관)","4519","3619","20241130",""
"20241127","경원선","서빙고","2565","2604","20241130",""
"20241127","경원선","한남","4059","3892","20241130",""
"20241127","경원선","옥수","83","59","20241130",""
"20241127","경원선","응봉","1940","1653","20241130",""
"20241127","경원선","왕십리(성동구청)","19233","19538","20241130",""
"20241127","경원선","청량리(서울시립대입구)","16937","17777","20241130",""
"20241127","경원선","외대앞","11687","11849","20241130",""
"20241127","경원선","신이문","9289","8692","20241130",""
"20241127","경원선","석계","7519","8804","20241130",""
"20241127","경원선","광운대","10295","10149","20241130",""
"20241127","경원선","월계","8505","7873","20241130",""
"20241127","경원선","녹천","4948","4206","20241130",""
"20241127","경원선","방학","10867","10744","20241130",""
"20241127","경원선","도봉","6470","6177","20241130",""
"20241127","경원선","도봉산","7064","4742","20241130",""
"20241127","경원선","망월사","10531","10644","20241130",""
"20241127","경원선","회룡","14785","13970","20241130",""
"20241127","경원선","의정부","21217","21160","20241130",""
"20241127","경원선","가능","7457","7047","20241130",""
"20241127","경원선","녹양","4894","4661","20241130",""
"20241127","경원선","양주","8736","8004","20241130",""
"20241127","경원선","덕계","7259","6692","20241130",""
"20241127","경원선","덕정","7284","7093","20241130",""
"20241127","경원선","지행","7189","7273","20241130",""
"20241127","경원선","동두천중앙","3086","3058","20241130",""
"20241127","경원선","보산","1854","1515","20241130",""
"20241127","경원선","동두천","2394","2396","20241130",""
"20241127","경원선","소요산","1246","1264","20241130",""
"20241127","경원선","청산","129","110","20241130",""
"20241127","경원선","전곡","934","838","20241130",""
"20241127","경원선","연천","866","859","20241130",""
"20241127","경의선","서울역","5130","6779","20241130",""
"20241127","경의선","신촌","1191","1522","20241130",""
"20241127","경의선","효창공원앞","4073","4408","20241130",""
"20241127","경의선","공덕","4986","3991","20241130",""
"20241127","경의선","서강대","2463","2560","20241130",""
"20241127","경의선","홍대입구","1577","2737","20241130",""
"20241127","경의선","가좌","6707","6353","20241130",""
"20241127","경의선","디지털미디어시티","3236","3142","20241130",""
"20241127","경의선","수색","3638","3846","20241130",""
"20241127","경의선","한국항공대","3891","3660","20241130",""
"20241127","경의선","강매","3731","3098","20241130",""
"20241127","경의선","행신","9567","9435","20241130",""
"20241127","경의선","능곡","5385","4910","20241130",""
"20241127","경의선","곡산","640","660","20241130",""
"20241127","경의선","백마","8482","8376","20241130",""
"20241127","경의선","풍산","6788","6294","20241130",""
"20241127","경의선","일산","12300","12480","20241130",""
"20241127","경의선","탄현","8815","8385","20241130",""
"20241127","경의선","야당","9711","9691","20241130",""
"20241127","경의선","운정","9263","8522","20241130",""
"20241127","경의선","금릉","6095","5828","20241130",""
"20241127","경의선","금촌","7032","6860","20241130",""
"20241127","경의선","월롱","2819","2323","20241130",""
"20241127","경의선","파주","1689","1378","20241130",""
"20241127","경의선","문산","5444","5475","20241130",""
"20241127","경의선","임진강","6","6","20241130",""
"20241127","경의선","운천","4","6","20241130",""
"20241127","경인선","개봉","23436","23885","20241130",""
"20241127","경인선","오류동","12018","11555","20241130",""
"20241127","경인선","역곡","29710","30069","20241130",""
"20241127","경인선","부천","33156","33131","20241130",""
"20241127","경인선","송내","29578","29601","20241130",""
"20241127","경인선","부평","29355","30964","20241130",""
"20241127","경인선","백운","8103","7789","20241130",""
"20241127","경인선","동암","16200","16894","20241130",""
"20241127","경인선","주안","20110","18426","20241130",""
"20241127","경인선","제물포","12331","11987","20241130",""
"20241127","경인선","동인천","14751","13885","20241130",""
"20241127","경인선","인천","3653","2854","20241130",""
"20241127","경인선","구일","7974","8074","20241130",""
"20241127","경인선","소사","8115","8149","20241130",""
"20241127","경인선","부개","9489","9083","20241130",""
"20241127","경인선","간석","6520","6249","20241130",""
"20241127","경인선","도원","3450","3488","20241130",""
"20241127","경인선","온수(성공회대입구)","7317","6980","20241130",""
"20241127","경인선","중동","10305","9788","20241130",""
"20241127","경인선","도화","4716","4377","20241130",""
"20241127","경춘선","신내","3426","3219","20241130",""
"20241127","경춘선","갈매","3270","2897","20241130",""
"20241127","경춘선","별내","2871","2595","20241130",""
"20241127","경춘선","퇴계원","3995","3728","20241130",""
"20241127","경춘선","사릉","2528","2430","20241130",""
"20241127","경춘선","금곡","1728","1762","20241130",""
"20241127","경춘선","평내호평","8509","7624","20241130",""
"20241127","경춘선","천마산","1764","1545","20241130",""
"20241127","경춘선","마석","4712","4464","20241130",""
"20241127","경춘선","대성리","407","366","20241130",""
"20241127","경춘선","청평","1811","1708","20241130",""
"20241127","경춘선","상천","258","208","20241130",""
"20241127","경춘선","가평","1973","1963","20241130",""
"20241127","경춘선","굴봉산","67","68","20241130",""
"20241127","경춘선","백양리","60","114","20241130",""
"20241127","경춘선","강촌","491","496","20241130",""
"20241127","경춘선","김유정","349","345","20241130",""
"20241127","경춘선","남춘천","3050","3094","20241130",""
"20241127","경춘선","춘천","1551","1410","20241130",""
"20241127","공항철도 1호선","서울역","14630","12767","20241130",""
"20241127","공항철도 1호선","공덕","3382","4459","20241130",""
"20241127","공항철도 1호선","홍대입구","14040","13965","20241130",""
"20241127","공항철도 1호선","디지털미디어시티","17930","16828","20241130",""
"20241127","공항철도 1호선","마곡나루(서울식물원)","13625","13374","20241130",""
"20241127","공항철도 1호선","김포공항","9937","6382","20241130",""
"20241127","공항철도 1호선","계양","14970","14501","20241130",""
"20241127","공항철도 1호선","검암","6528","6950","20241130",""
"20241127","공항철도 1호선","청라국제도시","8840","8477","20241130",""
"20241127","공항철도 1호선","운서","9755","10464","20241130",""
"20241127","공항철도 1호선","공항화물청사","2518","2565","20241130",""
"20241127","공항철도 1호선","인천공항1터미널","13851","15746","20241130",""
"20241127","공항철도 1호선","인천공항2터미널","8324","7417","20241130",""
"20241127","공항철도 1호선","영종","4347","4439","20241130",""
"20241127","과천선","선바위","9596","7872","20241130",""
"20241127","과천선","경마공원","1845","1764","20241130",""
"20241127","과천선","대공원","2256","2274","20241130",""
"20241127","과천선","과천","8810","8285","20241130",""
"20241127","과천선","정부과천청사","19361","17921","20241130",""
"20241127","과천선","인덕원","34621","34361","20241130",""
"20241127","과천선","평촌","23862","22896","20241130",""
"20241127","과천선","범계","34988","35989","20241130",""
"20241127","분당선","선릉","15784","24040","20241130",""
"20241127","분당선","한티","18205","19861","20241130",""
"20241127","분당선","도곡","9202","9791","20241130",""
"20241127","분당선","구룡","4237","4123","20241130",""
"20241127","분당선","개포동","5501","5511","20241130",""
"20241127","분당선","대모산입구","7243","7043","20241130",""
"20241127","분당선","수서","20853","21901","20241130",""
"20241127","분당선","복정","6","0","20241130",""
"20241127","분당선","수원","9688","4915","20241130",""
"20241127","분당선","서울숲","14065","14354","20241130",""
"20241127","분당선","압구정로데오","21392","22608","20241130",""
"20241127","분당선","강남구청","11839","13140","20241130",""
"20241127","분당선","선정릉","9299","9471","20241130",""
"20241127","분당선","가천대","13743","14365","20241130",""
"20241127","분당선","태평","15619","15268","20241130",""
"20241127","분당선","모란","21932","22590","20241130",""
"20241127","분당선","야탑","32199","33890","20241130",""
