"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241207","우이신설선","북한산우이","3291","3380","20241210"
"20241207","3호선","불광","15258","16607","20241210"
"20241207","6호선","불광","4832","4169","20241210"
"20241207","7호선","사가정","14069","13659","20241210"
"20241207","2호선","사당","48353","52526","20241210"
"20241207","4호선","사당","29736","28767","20241210"
"20241207","경춘선","사릉","1526","1364","20241210"
"20241207","수인선","사리","3186","2743","20241210"
"20241207","9호선","사평","3788","3021","20241210"
"20241207","안산선","산본","14760","15120","20241210"
"20241207","8호선","산성","5307","5174","20241210"
"20241207","4호선","삼각지","6524","8604","20241210"
"20241207","6호선","삼각지","8200","6908","20241210"
"20241207","경강선","삼동","1601","1465","20241210"
"20241207","2호선","삼성(무역센터)","38569","38308","20241210"
"20241207","9호선2~3단계","삼성중앙","4106","3951","20241210"
"20241207","일산선","삼송","16541","15536","20241210"
"20241207","우이신설선","삼양","1894","1915","20241210"
"20241207","우이신설선","삼양사거리","2283","2128","20241210"
"20241207","9호선2~3단계","삼전","6917","6288","20241210"
"20241207","분당선","상갈","4136","3936","20241210"
"20241207","4호선","상계","16873","15274","20241210"
"20241207","7호선","상도","9899","9176","20241210"
"20241207","안산선","상록수","14045","13916","20241210"
"20241207","중앙선","상봉","5164","5955","20241210"
"20241207","7호선","상봉","17092","16582","20241210"
"20241207","6호선","상수","10653","12628","20241210"
"20241207","2호선","상왕십리","11655","11043","20241210"
"20241207","6호선","상월곡(한국과학기술연구원)","4843","4104","20241210"
"20241207","5호선","상일동","11114","10689","20241210"
"20241207","경춘선","상천","229","229","20241210"
"20241207","6호선","새절(신사)","10550","10059","20241210"
"20241207","신림선","샛강","4957","12990","20241210"
"20241207","9호선","샛강","24770","21129","20241210"
"20241207","경의선","서강대","1822","1938","20241210"
"20241207","5호선","서대문","11860","11479","20241210"
"20241207","경부선","서동탄","1166","1161","20241210"
"20241207","경원선","서빙고","2082","2259","20241210"
"20241207","신림선","서울대벤처타운","9708","8040","20241210"
"20241207","2호선","서울대입구(관악구청)","41998","39495","20241210"
"20241207","분당선","서울숲","9264","9820","20241210"
"20241207","공항철도 1호선","서울역","14390","13066","20241210"
"20241207","1호선","서울역","46311","44750","20241210"
"20241207","경부선","서울역","9920","3284","20241210"
"20241207","경의선","서울역","1273","1555","20241210"
"20241207","4호선","서울역","8704","20533","20241210"
"20241207","신림선","서울지방병무청","2690","2740","20241210"
"20241207","신림선","서원","3154","2681","20241210"
"20241207","경부선","서정리","9011","7694","20241210"
"20241207","2호선","서초","15454","14397","20241210"
"20241207","분당선","서현","19239","18867","20241210"
"20241207","경원선","석계","7037","7650","20241210"
"20241207","6호선","석계","10660","10804","20241210"
"20241207","경부선","석수","7503","6693","20241210"
"20241207","9호선2~3단계","석촌","10448","8319","20241210"
"20241207","8호선","석촌","7792","9945","20241210"
"20241207","9호선2~3단계","석촌고분","6175","5706","20241210"
"20241207","2호선","선릉","31848","28291","20241210"
"20241207","분당선","선릉","6246","10023","20241210"
"20241207","과천선","선바위","5913","4773","20241210"
"20241207","9호선","선유도","5375","4415","20241210"
"20241207","분당선","선정릉","3810","4170","20241210"
"20241207","9호선2~3단계","선정릉","6709","7122","20241210"
"20241207","경부선","성균관대","13797","13519","20241210"
"20241207","경강선","성남","767","750","20241210"
"20241207","2호선","성수","40224","44255","20241210"
"20241207","4호선","성신여대입구(돈암)","21094","20194","20241210"
"20241207","우이신설선","성신여대입구(돈암)","3320","3774","20241210"
"20241207","경부선","성환","4000","3581","20241210"
"20241207","경부선","세류","3556","3581","20241210"
"20241207","경부선","세마","2832","2422","20241210"
"20241207","경강선","세종대왕릉","408","430","20241210"
"20241207","수인선","소래포구","4325","4374","20241210"
"20241207","경인선","소사","7927","7443","20241210"
"20241207","경원선","소요산","1842","1759","20241210"
"20241207","우이신설선","솔밭공원","2245","2055","20241210"
"20241207","우이신설선","솔샘","4628","4146","20241210"
"20241207","경인선","송내","22103","21116","20241210"
"20241207","수인선","송도","1989","1804","20241210"
"20241207","5호선","송정","5901","5711","20241210"
"20241207","경부선","송탄","5146","4705","20241210"
"20241207","8호선","송파","7644","7407","20241210"
"20241207","9호선2~3단계","송파나루","5762","5932","20241210"
"20241207","분당선","수내","9435","8629","20241210"
"20241207","7호선","수락산","11468","10870","20241210"
"20241207","안산선","수리산","3229","2590","20241210"
"20241207","경의선","수색","2055","2037","20241210"
"20241207","3호선","수서","18787","17771","20241210"
"20241207","분당선","수서","15592","15710","20241210"
"20241207","경부선","수원","46156","50776","20241210"
"20241207","분당선","수원","7348","6848","20241210"
"20241207","분당선","수원시청","12255","13830","20241210"
"20241207","4호선","수유(강북구청)","30624","30509","20241210"
"20241207","8호선","수진","4822","4428","20241210"
"20241207","4호선","숙대입구(갈월)","12496","11988","20241210"
"20241207","7호선","숭실대입구(살피재)","10812","10235","20241210"
"20241207","수인선","숭의","2817","2464","20241210"
"20241207","2호선","시청","16403","12516","20241210"
"20241207","1호선","시청","24205","23144","20241210"
"20241207","분당선","신갈","3184","3166","20241210"
"20241207","5호선","신금호","5179","5352","20241210"
"20241207","경부선","신길","22117","20080","20241210"
"20241207","5호선","신길","10074","8008","20241210"
"20241207","안산선","신길온천","2029","1836","20241210"
"20241207","6호선","신내","1","0","20241210"
"20241207","경춘선","신내","1902","1772","20241210"
"20241207","9호선","신논현","31375","37827","20241210"
"20241207","2호선","신답","1173","1205","20241210"
"20241207","6호선","신당","8406","7906","20241210"
"20241207","2호선","신당","14083","15416","20241210"
"20241207","2호선","신대방","22609","21126","20241210"
"20241207","7호선","신대방삼거리","12002","11101","20241210"
"20241207","2호선","신도림","57611","58370","20241210"
"20241207","경부선","신도림","3913","5185","20241210"
"20241207","경강선","신둔도예촌","1503","1376","20241210"
"20241207","신림선","신림","2442","2735","20241210"
"20241207","2호선","신림","52102","50305","20241210"
"20241207","9호선","신목동","3507","2888","20241210"
"20241207","9호선","신반포","4333","3684","20241210"
"20241207","9호선","신방화","5921","5350","20241210"
"20241207","3호선","신사","25844","27150","20241210"
"20241207","2호선","신설동","3937","3739","20241210"
"20241207","1호선","신설동","12061","11459","20241210"
"20241207","우이신설선","신설동","1760","1661","20241210"
"20241207","4호선","신용산","18295","19650","20241210"
"20241207","중앙선","신원","165","147","20241210"
"20241207","경원선","신이문","6732","6223","20241210"
"20241207","5호선","신정(은행정)","10745","9054","20241210"
"20241207","2호선","신정네거리","8509","8513","20241210"
"20241207","장항선","신창(순천향대)","1193","1147","20241210"
"20241207","경의선","신촌","269","380","20241210"
"20241207","2호선","신촌","40072","40982","20241210"
"20241207","수인선","신포","1435","1433","20241210"
"20241207","7호선","신풍","10154","9317","20241210"
"20241207","8호선","신흥","4600","4646","20241210"
"20241207","4호선","쌍문","25896","22959","20241210"
"20241207","장항선","쌍용(나사렛대)","2109","1972","20241210"
"20241207","장항선","아산","4197","3560","20241210"
"20241207","중앙선","아신","442","430","20241210"
"20241207","5호선","아차산(어린이대공원후문)","14061","13493","20241210"
"20241207","2호선","아현","9527","8583","20241210"
"20241207","3호선","안국","22456","24087","20241210"
"20241207","안산선","안산","11038","11735","20241210"
"20241207","6호선","안암(고대병원앞)","8382","8003","20241210"
"20241207","경부선","안양","20814","20558","20241210"
"20241207","8호선","암사","13837","12616","20241210"
"20241207","8호선","암사역사공원","4353","3784","20241210"
"20241207","3호선","압구정","28375","29723","20241210"
"20241207","분당선","압구정로데오","19460","21873","20241210"
"20241207","5호선","애오개","5124","4952","20241210"
"20241207","경의선","야당","7393","7378","20241210"
"20241207","수인선","야목","304","233","20241210"
"20241207","분당선","야탑","20364","21014","20241210"
"20241207","3호선","약수","10786","10691","20241210"
"20241207","6호선","약수","3159","3297","20241210"
"20241207","중앙선","양수","1442","1372","20241210"
"20241207","중앙선","양원","1857","1783","20241210"
"20241207","3호선","양재(서초구청)","25963","27621","20241210"
"20241207","중앙선","양정","448","445","20241210"
"20241207","경원선","양주","6943","7017","20241210"
"20241207","2호선","양천구청","5445","5347","20241210"
"20241207","9호선","양천향교","7347","6643","20241210"
"20241207","5호선","양평","4964","4335","20241210"
"20241207","중앙선","양평","2422","2469","20241210"
"20241207","7호선","어린이대공원(세종대)","12828","12615","20241210"
"20241207","수인선","어천","1308","971","20241210"
"20241207","9호선2~3단계","언주","7983","7453","20241210"
"20241207","5호선","여의나루","42494","42909","20241210"
"20241207","9호선","여의도","53977","53997","20241210"
"20241207","5호선","여의도","63007","81288","20241210"
"20241207","경강선","여주","3243","3267","20241210"
"20241207","경인선","역곡","21497","20864","20241210"
"20241207","2호선","역삼","22036","23705","20241210"
"20241207","6호선","역촌","3150","3817","20241210"
"20241207","수인선","연수","4004","4027","20241210"
"20241207","6호선","연신내","8","0","20241210"
"20241207","3호선","연신내","31765","30379","20241210"
"20241207","경원선","연천","1013","907","20241210"
"20241207","9호선","염창","15620","13896","20241210"
"20241207","경부선","영등포","60101","56007","20241210"
"20241207","2호선","영등포구청","18463","18726","20241210"
"20241207","5호선","영등포구청","3462","3227","20241210"
